employee_id,department,job_level,tenure_months,training_hours,manager_support,work_life_balance,engagement_score,performance_rating
EMP_1269,Sales,Individual Contributor,17,30,3.1,2.8,7.0,3.8
EMP_1270,Engineering,Individual Contributor,20,48,3.1,3.8,9.0,4.5
EMP_1271,Finance,Individual Contributor,43,41,2.7,3.3,5.4,4.2
EMP_1272,Research,Individual Contributor,44,50,4.4,4.2,8.4,4.9
EMP_1273,Legal,Senior,32,68,3.8,1.6,4.8,4.6
EMP_1274,Sales,Senior,7,29,3.4,3.1,5.9,3.7
EMP_1275,HR,Individual Contributor,20,52,3.5,2.9,5.5,4.3
EMP_1276,Marketing,Lead,15,42,2.3,4.0,6.3,4.6
EMP_1277,Customer Support,Individual Contributor,27,35,3.4,3.6,3.9,3.6
EMP_1278,Sales,Individual Contributor,31,35,3.2,3.0,6.2,4.1
EMP_1279,Engineering,Individual Contributor,41,40,4.0,3.5,8.9,4.7
EMP_1280,Engineering,Individual Contributor,28,47,4.0,4.6,6.7,3.9
EMP_1281,IT,Senior,45,56,3.7,3.1,4.8,4.8
EMP_1282,Customer Support,Senior,31,32,3.1,4.1,4.3,4.3
EMP_1283,Sales,Senior,17,50,4.6,3.7,7.7,4.8
EMP_1284,Sales,Senior,20,40,5.0,3.9,8.8,4.6
EMP_1285,Engineering,Individual Contributor,9,32,3.6,3.9,7.5,4.6
EMP_1286,Engineering,Individual Contributor,7,50,2.9,3.3,4.4,4.4
EMP_1287,HR,Individual Contributor,23,63,3.3,4.8,7.4,4.9
EMP_1288,Engineering,Manager,12,70,4.4,2.3,5.5,4.5
EMP_1289,Engineering,Individual Contributor,46,46,3.5,2.6,2.5,4.1
EMP_1290,HR,Individual Contributor,16,51,4.5,2.9,7.7,4.1
EMP_1291,Customer Support,Individual Contributor,23,23,4.0,3.0,6.2,3.8
EMP_1292,HR,Senior,23,62,3.1,3.8,5.1,4.7
EMP_1293,Legal,Individual Contributor,21,37,2.9,3.5,5.0,4.5
EMP_1294,Marketing,Lead,47,39,3.7,2.4,5.5,4.7
EMP_1295,Operations,Manager,45,50,3.0,3.2,4.1,4.3
EMP_1296,HR,Individual Contributor,32,48,2.9,3.5,5.3,3.4
EMP_1297,IT,Individual Contributor,19,62,4.4,3.1,7.1,3.9
EMP_1298,Sales,Senior,39,16,4.6,3.4,7.2,4.9
EMP_1299,Finance,Senior,10,59,3.6,2.2,5.4,4.4
EMP_1300,IT,Individual Contributor,31,9,4.6,2.7,6.3,4.0
EMP_1301,Sales,Senior,6,38,4.9,3.1,6.4,3.9
EMP_1302,Sales,Lead,37,59,3.0,1.7,3.6,3.4
EMP_1303,Finance,Lead,22,54,2.9,2.7,4.3,4.8
EMP_1304,Finance,Senior,48,49,3.2,2.8,5.3,4.6
EMP_1305,Marketing,Senior,26,58,4.6,2.8,7.4,4.3
EMP_1306,Engineering,Lead,25,54,2.8,3.9,5.3,4.5
EMP_1307,Engineering,Individual Contributor,31,50,3.2,4.2,7.4,4.4
EMP_1308,Marketing,Individual Contributor,8,46,4.2,3.6,8.5,4.5
EMP_1309,Marketing,Individual Contributor,11,21,3.1,3.7,7.1,3.7
EMP_1310,Sales,Senior,25,40,3.3,2.9,4.5,3.6
EMP_1311,Marketing,Senior,10,45,1.6,3.6,3.7,4.4
EMP_1312,Research,Individual Contributor,19,51,3.2,1.8,6.5,3.6
EMP_1313,Research,Individual Contributor,48,66,3.5,3.6,7.5,4.7
EMP_1314,Marketing,Lead,37,29,2.2,3.3,4.9,4.6
EMP_1315,Legal,Individual Contributor,20,51,2.8,2.5,4.3,3.9
EMP_1316,Customer Support,Individual Contributor,9,40,4.1,3.3,6.6,4.3
EMP_1317,Engineering,Senior,37,52,3.0,3.9,6.9,4.3
EMP_1318,Operations,Individual Contributor,19,47,2.1,4.9,4.6,3.9
EMP_1319,Engineering,Individual Contributor,25,44,4.3,3.2,7.8,3.9
EMP_1320,Sales,Senior,1,44,3.8,2.6,5.0,3.9
EMP_1321,IT,Individual Contributor,28,54,2.7,2.1,6.3,3.9
EMP_1322,Operations,Individual Contributor,38,45,4.0,2.7,7.6,4.5
EMP_1323,Operations,Senior,32,34,3.0,2.6,5.2,4.0
EMP_1324,Marketing,Lead,28,49,3.2,3.6,7.8,4.4
EMP_1325,Sales,Senior,21,35,3.7,3.8,8.7,4.4
EMP_1326,IT,Senior,46,37,3.7,2.3,7.3,4.7
EMP_1327,HR,Senior,40,61,2.7,2.3,6.0,4.3
EMP_1328,Engineering,Lead,22,60,3.7,1.8,5.2,3.8
EMP_1329,Operations,Senior,26,55,4.8,3.3,6.7,4.9
EMP_1330,IT,Lead,32,47,4.5,3.9,8.6,4.9
EMP_1331,Finance,Individual Contributor,20,35,3.8,2.5,5.9,4.4
EMP_1332,Operations,Manager,50,45,4.1,4.1,8.1,4.5
EMP_1333,Legal,Lead,35,41,2.5,2.6,3.6,4.2
EMP_1334,Sales,Senior,41,27,3.9,3.7,5.6,4.8
EMP_1335,Research,Individual Contributor,32,47,4.0,3.3,8.0,4.2
EMP_1336,Marketing,Individual Contributor,37,36,3.7,2.9,6.8,4.5
EMP_1337,Finance,Individual Contributor,29,43,3.4,3.9,6.7,4.7
EMP_1338,Engineering,Individual Contributor,38,42,2.9,3.2,7.2,4.0
EMP_1339,Engineering,Senior,31,62,3.2,3.4,5.7,4.1
EMP_1340,Sales,Individual Contributor,32,19,3.0,4.1,5.9,4.6
EMP_1341,Research,Senior,57,52,2.1,3.9,5.5,4.2
EMP_1342,Engineering,Senior,37,30,4.3,2.6,5.9,4.1
EMP_1343,Operations,Individual Contributor,47,38,4.1,3.2,6.5,3.9
EMP_1344,Engineering,Individual Contributor,27,46,3.7,2.9,8.7,4.2
EMP_1345,Engineering,Individual Contributor,49,18,3.4,3.1,6.4,4.2
EMP_1346,Legal,Individual Contributor,33,32,3.9,3.3,8.0,4.4
EMP_1347,Operations,Individual Contributor,29,34,3.2,3.4,5.5,3.3
EMP_1348,HR,Individual Contributor,22,31,3.8,4.0,9.1,4.8
EMP_1349,HR,Senior,15,68,4.3,3.4,7.6,5.0
EMP_1350,Engineering,Lead,36,71,2.4,2.5,4.7,4.5
EMP_1351,Engineering,Individual Contributor,38,71,3.3,1.9,6.5,4.4
EMP_1352,IT,Senior,17,59,4.0,3.6,7.2,4.6
EMP_1353,Customer Support,Individual Contributor,43,35,3.3,3.0,6.2,3.5
EMP_1354,Engineering,Individual Contributor,17,50,3.0,3.6,5.1,4.2
EMP_1355,Sales,Lead,23,10,2.6,4.4,7.5,4.1
EMP_1356,Engineering,Lead,45,59,4.8,2.9,8.5,4.5
EMP_1357,Operations,Senior,26,61,3.5,2.7,4.5,4.3
EMP_1358,Engineering,Senior,35,48,4.6,2.0,6.5,4.9
EMP_1359,Operations,Senior,23,36,3.5,4.0,5.4,4.7
EMP_1360,IT,Individual Contributor,34,37,3.9,3.2,6.4,4.7
EMP_1361,Sales,Individual Contributor,43,21,3.3,3.4,5.8,3.7
EMP_1362,Marketing,Senior,9,61,3.3,2.5,6.5,4.6
EMP_1363,Sales,Lead,29,40,3.7,3.0,5.5,4.6
EMP_1364,IT,Senior,7,49,1.6,2.7,1.9,4.5
EMP_1365,Finance,Senior,26,35,2.9,4.1,6.3,4.3
EMP_1366,Customer Support,Individual Contributor,34,26,3.1,2.8,4.7,3.2
EMP_1367,IT,Senior,32,49,3.6,2.3,4.6,4.3
EMP_1368,Research,Individual Contributor,48,48,3.8,3.3,5.8,4.0
EMP_1369,Finance,Manager,38,42,2.7,3.5,3.0,4.1
EMP_1370,Marketing,Individual Contributor,21,43,3.6,3.1,5.7,4.3
EMP_1371,Operations,Individual Contributor,39,21,2.5,4.3,5.5,3.7
EMP_1372,IT,Senior,22,46,3.6,3.4,5.5,4.4
EMP_1373,IT,Senior,37,58,2.5,3.2,5.7,4.7
EMP_1374,Research,Senior,36,47,3.9,4.1,5.6,4.7
EMP_1375,Finance,Individual Contributor,24,45,2.9,3.2,7.2,4.6
EMP_1376,Finance,Senior,50,71,1.7,2.9,3.6,4.5
EMP_1377,HR,Individual Contributor,24,66,3.7,4.0,5.5,4.1
EMP_1378,Legal,Manager,58,25,4.2,1.5,6.2,4.5
EMP_1379,IT,Senior,30,61,3.2,2.2,3.3,4.3
EMP_1380,Sales,Senior,25,50,3.5,3.3,6.0,3.6
EMP_1381,HR,Individual Contributor,27,65,4.3,3.2,7.5,4.9
EMP_1382,Engineering,Individual Contributor,26,19,2.3,3.4,7.7,4.2
EMP_1383,HR,Individual Contributor,14,36,4.0,4.4,8.1,4.7
EMP_1384,Engineering,Director,20,74,4.1,2.6,7.6,4.6
EMP_1385,Sales,Lead,10,46,2.7,3.1,5.0,4.1
EMP_1386,Operations,Lead,33,36,2.0,3.6,4.5,3.7
EMP_1387,Operations,Individual Contributor,39,40,4.3,3.4,6.0,4.3
EMP_1388,Sales,Individual Contributor,13,38,2.3,4.0,4.1,4.0
EMP_1389,HR,Individual Contributor,45,40,4.0,4.0,8.5,4.6
EMP_1390,Operations,Individual Contributor,35,30,4.6,3.4,7.6,4.6
EMP_1391,Engineering,Individual Contributor,39,46,2.8,3.3,8.2,4.7
EMP_1392,Operations,Senior,39,17,3.4,3.7,7.7,3.7
EMP_1393,Engineering,Lead,48,58,2.8,2.8,4.9,4.5
EMP_1394,Operations,Senior,10,37,4.1,2.6,5.6,4.0
EMP_1395,Finance,Individual Contributor,30,48,3.4,3.6,6.8,3.9
EMP_1396,Operations,Individual Contributor,14,35,3.3,3.8,6.7,3.8
EMP_1397,Operations,Senior,17,35,3.6,3.3,6.5,3.8
EMP_1398,Engineering,Senior,36,65,3.0,3.1,8.4,4.6
EMP_1399,Engineering,Lead,38,40,3.7,2.5,8.5,4.9
EMP_1400,Marketing,Senior,37,52,3.6,3.0,7.5,5.0
EMP_1401,Sales,Individual Contributor,22,57,3.6,3.2,6.2,3.8
EMP_1402,Customer Support,Manager,4,46,3.5,3.2,6.0,4.8
EMP_1403,Sales,Lead,25,45,2.6,2.2,5.3,4.2
EMP_1404,Marketing,Individual Contributor,33,25,3.6,2.9,5.2,2.9
EMP_1405,Marketing,Individual Contributor,12,37,2.5,4.8,5.7,3.4
EMP_1406,Engineering,Manager,32,61,2.3,3.9,8.0,4.5
EMP_1407,Customer Support,Individual Contributor,19,11,3.7,3.2,5.4,3.1
EMP_1408,Customer Support,Individual Contributor,25,27,2.8,3.7,5.6,3.9
EMP_1409,Operations,Manager,26,56,3.8,2.3,6.5,4.3
EMP_1410,Sales,Individual Contributor,41,22,3.8,3.2,8.6,4.2
EMP_1411,Marketing,Individual Contributor,46,53,3.0,3.7,9.2,4.4
EMP_1412,Marketing,Lead,31,50,3.0,1.9,3.7,3.9
EMP_1413,Finance,Senior,31,36,4.3,3.4,5.7,4.6
EMP_1414,Sales,Lead,34,67,1.4,2.6,5.0,4.7
EMP_1415,Finance,Lead,45,60,2.4,2.7,3.7,3.9
EMP_1416,IT,Senior,37,42,3.4,4.4,6.0,5.0
EMP_1417,Research,Individual Contributor,60,53,2.7,3.2,5.6,4.3
EMP_1418,Engineering,Individual Contributor,21,71,2.7,3.5,2.0,3.8
EMP_1419,Sales,Individual Contributor,38,28,2.8,3.7,6.5,4.1
EMP_1420,Legal,Individual Contributor,29,27,4.7,4.0,8.1,4.9
EMP_1421,Legal,Individual Contributor,33,32,2.7,2.9,5.2,3.2
EMP_1422,Engineering,Senior,29,61,3.8,3.3,8.7,4.1
EMP_1423,Operations,Lead,35,53,3.6,2.8,4.7,4.7
EMP_1424,IT,Lead,31,71,3.6,3.4,7.6,4.9
EMP_1425,Operations,Individual Contributor,23,37,4.1,3.2,6.6,3.5
EMP_1426,Operations,Lead,50,27,3.8,3.2,6.3,4.6
EMP_1427,Marketing,Manager,22,60,4.0,3.8,6.2,4.9
EMP_1428,Engineering,Lead,40,69,3.4,3.2,8.3,5.0
EMP_1429,Engineering,Individual Contributor,26,37,3.3,3.2,5.8,3.8
EMP_1430,IT,Individual Contributor,37,30,3.8,2.7,5.7,3.6
EMP_1431,IT,Lead,24,67,4.4,2.6,6.7,4.8
EMP_1432,Research,Senior,46,67,3.5,3.8,8.4,4.3
EMP_1433,Operations,Individual Contributor,23,52,4.0,3.2,6.9,4.0
EMP_1434,Operations,Individual Contributor,26,36,3.3,3.8,7.8,3.7
EMP_1435,Sales,Lead,28,44,3.8,2.9,6.8,4.9
EMP_1436,Engineering,Individual Contributor,25,61,4.9,2.2,6.7,4.9
EMP_1437,Customer Support,Individual Contributor,41,14,1.8,2.7,6.6,3.0
EMP_1438,Sales,Senior,25,55,1.9,3.3,3.7,4.2
EMP_1439,Finance,Individual Contributor,23,50,3.8,2.5,3.9,3.8
EMP_1440,Legal,Senior,31,53,4.1,2.6,6.8,4.8
EMP_1441,Marketing,Lead,44,47,3.0,3.0,5.6,4.4
EMP_1442,Operations,Individual Contributor,24,16,3.9,2.8,5.4,3.5
EMP_1443,Customer Support,Individual Contributor,12,37,3.2,3.3,5.7,3.2
EMP_1444,Engineering,Senior,19,70,3.3,2.9,4.1,4.3
EMP_1445,HR,Lead,41,55,3.9,2.8,5.6,4.9
EMP_1446,IT,Senior,46,42,3.5,2.8,4.1,4.2
EMP_1447,Sales,Individual Contributor,10,51,3.5,2.4,2.8,3.7
EMP_1448,HR,Individual Contributor,21,50,3.1,3.9,5.8,3.7
EMP_1449,Operations,Senior,20,34,3.3,3.7,5.7,3.1
EMP_1450,Engineering,Senior,31,55,4.7,3.3,8.1,4.8
EMP_1451,Finance,Individual Contributor,47,51,3.1,2.2,4.2,3.9
EMP_1452,Research,Individual Contributor,37,51,2.3,3.9,6.9,4.3
EMP_1453,Customer Support,Senior,28,35,4.4,4.1,7.7,4.7
EMP_1454,Marketing,Individual Contributor,39,37,3.1,3.9,5.4,3.9
EMP_1455,Marketing,Individual Contributor,38,45,3.3,2.8,5.3,3.7
EMP_1456,Research,Individual Contributor,19,64,2.9,3.4,5.9,5.0
EMP_1457,Engineering,Individual Contributor,24,28,2.4,3.5,6.0,3.8
EMP_1458,Customer Support,Senior,21,23,3.5,3.4,4.8,3.2
EMP_1459,Engineering,Senior,17,42,3.7,2.8,5.9,4.0
EMP_1460,Customer Support,Lead,48,54,2.9,2.8,3.9,4.0
EMP_1461,Legal,Individual Contributor,10,50,3.5,3.9,5.6,4.6
EMP_1462,Customer Support,Individual Contributor,30,16,3.3,2.7,4.4,3.0
EMP_1463,Operations,Senior,30,37,4.6,2.6,9.3,4.4
EMP_1464,IT,Individual Contributor,33,42,2.6,4.1,5.3,4.3
EMP_1465,Finance,Lead,40,51,3.5,3.1,4.6,4.7
EMP_1466,IT,Senior,42,36,2.6,3.8,5.5,4.3
EMP_1467,Engineering,Individual Contributor,15,50,2.6,3.3,6.6,3.8
EMP_1468,Marketing,Senior,27,73,3.8,3.8,6.8,4.9
EMP_1469,Marketing,Individual Contributor,6,34,2.8,3.2,6.6,3.7
EMP_1470,Engineering,Senior,35,59,3.6,2.8,6.8,4.5
EMP_1471,Engineering,Individual Contributor,12,76,2.6,2.1,6.2,3.9
EMP_1472,Engineering,Senior,35,47,3.3,2.9,5.8,4.3
EMP_1473,Operations,Senior,36,40,4.6,2.2,6.8,4.5
EMP_1474,Marketing,Individual Contributor,42,18,3.6,4.1,6.3,4.6
EMP_1475,Engineering,Senior,7,68,4.5,3.4,7.9,4.2
EMP_1476,IT,Manager,55,60,2.0,3.4,4.6,4.0
EMP_1477,Customer Support,Individual Contributor,12,16,3.6,3.6,6.3,3.9
EMP_1478,HR,Lead,53,57,1.7,3.8,4.3,4.5
EMP_1479,Operations,Director,45,47,4.5,2.6,7.5,3.8
EMP_1480,Marketing,Individual Contributor,42,23,2.4,3.1,4.5,3.2
EMP_1481,Operations,Individual Contributor,28,30,2.0,3.1,5.4,3.6
EMP_1482,Marketing,Individual Contributor,32,44,3.1,2.5,4.5,4.1
EMP_1483,Engineering,Senior,55,52,1.6,2.3,3.2,3.9
EMP_1484,HR,Senior,17,72,3.2,4.4,7.8,4.9
EMP_1485,Engineering,Individual Contributor,31,48,3.7,3.6,7.5,5.0
EMP_1486,Sales,Individual Contributor,29,44,4.3,2.8,5.2,4.0
EMP_1487,Customer Support,Individual Contributor,21,46,3.4,3.5,6.1,3.1
EMP_1488,Engineering,Individual Contributor,31,56,2.7,3.3,6.2,3.8
EMP_1489,Engineering,Individual Contributor,14,73,3.3,2.6,4.9,4.3
EMP_1490,Engineering,Individual Contributor,31,49,2.4,4.2,5.9,3.9
EMP_1491,Sales,Individual Contributor,21,36,4.3,4.4,7.5,4.8
EMP_1492,Engineering,Senior,40,69,2.9,3.2,5.3,4.8
EMP_1493,HR,Individual Contributor,4,53,3.1,3.2,6.5,4.6
EMP_1494,Finance,Senior,36,60,3.0,2.7,5.1,3.5
EMP_1495,Engineering,Individual Contributor,29,49,3.6,3.8,7.6,3.9
EMP_1496,Customer Support,Individual Contributor,8,42,3.0,2.4,4.4,3.3
EMP_1497,IT,Senior,22,66,3.8,2.8,7.1,4.8
EMP_1498,Legal,Individual Contributor,39,36,1.7,3.4,3.9,4.4
EMP_1499,Marketing,Individual Contributor,36,40,2.9,2.8,4.7,3.7
EMP_1500,IT,Individual Contributor,18,53,2.7,4.5,4.9,4.7
EMP_1501,Sales,Individual Contributor,38,35,3.9,3.3,7.2,4.1
EMP_1502,Sales,Senior,19,50,3.5,3.5,5.8,4.2
EMP_1503,HR,Individual Contributor,15,27,3.0,2.8,3.8,4.0
EMP_1504,Operations,Individual Contributor,7,46,3.0,4.2,6.4,3.6
EMP_1505,Customer Support,Individual Contributor,21,31,3.6,2.6,8.8,4.0
EMP_1506,Sales,Individual Contributor,18,46,3.2,4.1,6.5,4.3
EMP_1507,Customer Support,Senior,9,60,4.0,2.5,4.6,3.7
EMP_1508,Sales,Individual Contributor,45,27,3.4,2.1,4.9,3.7
EMP_1509,Customer Support,Lead,48,42,4.2,3.5,4.8,4.2
EMP_1510,HR,Individual Contributor,34,61,4.3,3.0,6.1,4.2
EMP_1511,Sales,Individual Contributor,39,47,4.0,3.2,6.9,4.3
EMP_1512,Sales,Senior,17,48,2.0,2.6,5.4,4.1
EMP_1513,Engineering,Individual Contributor,25,45,3.2,3.8,7.8,4.7
EMP_1514,Sales,Individual Contributor,29,25,3.1,3.3,5.3,4.0
EMP_1515,IT,Lead,26,46,3.3,4.7,6.3,4.8
EMP_1516,Engineering,Senior,29,35,3.4,3.8,7.1,4.9
EMP_1517,Finance,Senior,26,31,4.6,2.8,7.5,4.8
EMP_1518,Legal,Senior,32,49,2.6,2.6,3.4,4.5
EMP_1519,Research,Individual Contributor,21,63,4.6,3.5,8.3,4.8
EMP_1520,Sales,Individual Contributor,17,39,3.7,4.8,9.4,4.8
EMP_1521,Marketing,Individual Contributor,39,37,3.8,4.2,7.1,4.9
EMP_1522,Engineering,Individual Contributor,25,48,3.9,4.5,7.4,4.8
EMP_1523,Sales,Senior,25,35,4.0,3.5,7.6,4.3
EMP_1524,Research,Individual Contributor,29,55,3.3,2.9,8.4,4.7
EMP_1525,Engineering,Lead,43,53,3.2,2.9,5.9,4.6
EMP_1526,HR,Director,48,60,2.6,3.5,4.3,4.2
EMP_1527,Operations,Senior,47,43,3.8,3.2,8.2,4.7
EMP_1528,Engineering,Individual Contributor,36,40,4.7,4.0,9.5,4.5
EMP_1529,Marketing,Individual Contributor,18,36,3.0,4.1,4.2,3.1
EMP_1530,Customer Support,Manager,27,34,2.9,4.0,6.0,3.1
EMP_1531,Customer Support,Individual Contributor,18,32,2.5,3.7,5.7,3.7
EMP_1532,Sales,Individual Contributor,29,0,4.7,4.0,9.5,3.6
EMP_1533,Sales,Individual Contributor,40,45,4.2,2.5,7.3,4.9
EMP_1534,Operations,Senior,34,42,4.6,3.3,7.9,4.6
EMP_1535,Sales,Senior,43,25,3.5,3.7,7.6,4.5
EMP_1536,Operations,Individual Contributor,42,50,2.3,3.2,2.5,3.1
EMP_1537,IT,Senior,28,70,4.2,2.3,4.8,4.6
EMP_1538,Marketing,Individual Contributor,26,30,4.4,4.4,7.9,4.9
EMP_1539,IT,Individual Contributor,20,60,3.4,2.3,7.2,4.4
EMP_1540,Sales,Manager,44,45,1.8,2.5,3.7,3.9
EMP_1541,Sales,Individual Contributor,17,46,3.9,3.8,7.2,4.8
EMP_1542,Marketing,Lead,32,48,2.8,3.0,3.2,4.2
EMP_1543,IT,Senior,19,54,4.0,2.8,5.7,4.2
EMP_1544,Engineering,Lead,45,43,3.4,3.4,7.4,4.8
EMP_1545,Engineering,Individual Contributor,38,24,3.1,3.0,4.9,3.6
EMP_1546,Operations,Individual Contributor,20,37,3.8,3.2,7.3,3.9
EMP_1547,Engineering,Individual Contributor,21,51,1.9,2.1,3.7,4.1
EMP_1548,Research,Individual Contributor,37,35,4.2,4.2,8.6,4.9
EMP_1549,Customer Support,Individual Contributor,18,25,3.5,3.5,6.2,3.7
EMP_1550,Finance,Senior,52,63,4.3,3.3,9.1,4.5
EMP_1551,Customer Support,Individual Contributor,13,34,4.2,3.4,7.6,3.6
EMP_1552,Marketing,Senior,20,58,2.7,2.8,4.2,3.9
EMP_1553,Finance,Senior,39,43,3.6,2.1,6.5,4.4
EMP_1554,HR,Individual Contributor,36,49,2.8,4.5,6.8,4.4
EMP_1555,Operations,Senior,18,63,4.0,2.5,5.8,4.6
EMP_1556,Operations,Manager,47,55,3.4,3.5,6.0,4.1
EMP_1557,Finance,Senior,37,70,3.1,2.6,5.8,4.5
EMP_1558,HR,Senior,47,58,2.2,5.0,7.0,4.9
EMP_1559,Research,Individual Contributor,34,64,2.5,3.2,6.9,4.2
EMP_1560,IT,Individual Contributor,8,66,4.2,2.4,7.7,4.7
EMP_1561,Operations,Individual Contributor,26,43,3.3,2.8,5.0,3.7
EMP_1562,Sales,Senior,26,53,4.1,3.2,7.9,4.3
EMP_1563,Customer Support,Individual Contributor,4,53,2.3,2.6,4.9,3.2
EMP_1564,HR,Individual Contributor,45,35,1.7,3.4,4.5,3.6
EMP_1565,Marketing,Individual Contributor,26,51,4.5,2.7,6.9,4.4
EMP_1566,Finance,Individual Contributor,49,74,2.9,3.1,5.1,3.3
EMP_1567,Legal,Senior,10,51,3.4,1.4,5.3,4.1
EMP_1568,IT,Senior,29,49,2.7,3.2,4.4,4.3
EMP_1569,Finance,Senior,22,53,2.7,3.0,6.0,3.9
EMP_1570,HR,Individual Contributor,31,24,3.7,3.3,6.7,4.3
EMP_1571,Engineering,Individual Contributor,45,46,3.6,3.2,8.8,4.8
EMP_1572,Operations,Lead,27,56,3.3,3.8,7.6,4.3
EMP_1573,Customer Support,Individual Contributor,26,23,3.1,3.0,5.9,3.2
EMP_1574,Engineering,Individual Contributor,1,61,2.7,2.2,4.4,3.6
EMP_1575,Customer Support,Individual Contributor,20,14,4.8,3.8,7.3,3.9
EMP_1576,Marketing,Individual Contributor,23,46,2.6,2.8,6.2,3.6
EMP_1577,Engineering,Senior,27,65,3.8,2.8,7.4,4.0
EMP_1578,IT,Individual Contributor,31,47,4.1,4.5,9.4,5.0
EMP_1579,Operations,Individual Contributor,26,27,3.4,3.7,8.0,3.8
EMP_1580,Finance,Senior,49,58,4.8,3.5,7.3,4.5
EMP_1581,Sales,Individual Contributor,9,38,3.7,4.0,8.6,4.4
EMP_1582,Finance,Individual Contributor,3,39,2.5,2.8,5.0,3.0
EMP_1583,Sales,Lead,25,35,3.8,3.3,6.7,4.5
EMP_1584,Engineering,Lead,56,47,3.5,3.8,7.4,5.0
EMP_1585,Sales,Senior,21,46,2.4,3.6,4.6,3.5
EMP_1586,IT,Senior,28,56,2.3,3.5,5.4,4.0
EMP_1587,Sales,Lead,29,53,3.5,2.9,5.5,4.5
EMP_1588,Engineering,Individual Contributor,46,50,2.3,3.3,6.9,3.7
EMP_1589,Sales,Senior,52,62,2.4,4.1,5.2,4.7
EMP_1590,Engineering,Senior,28,51,3.7,3.6,5.1,4.5
EMP_1591,HR,Individual Contributor,21,42,3.2,3.7,5.8,3.7
EMP_1592,Sales,Individual Contributor,11,23,3.4,4.5,5.7,4.4
EMP_1593,Engineering,Senior,38,56,3.8,3.8,6.1,4.6
EMP_1594,Research,Individual Contributor,36,54,4.2,2.5,7.6,4.7
EMP_1595,Research,Individual Contributor,26,46,3.7,4.5,8.0,4.9
EMP_1596,Finance,Individual Contributor,27,24,2.3,1.9,3.4,3.1
EMP_1597,Sales,Individual Contributor,29,42,2.2,2.9,3.7,3.4
EMP_1598,Operations,Senior,16,31,4.6,4.0,7.1,4.4
EMP_1599,Engineering,Individual Contributor,23,59,3.5,2.3,6.8,4.2
EMP_1600,Operations,Senior,21,41,3.5,3.1,5.3,3.9
EMP_1601,IT,Individual Contributor,3,65,2.7,1.9,5.0,4.2
EMP_1602,IT,Individual Contributor,34,47,2.8,3.8,6.5,4.1
EMP_1603,IT,Individual Contributor,39,32,4.8,4.1,8.9,5.0
EMP_1604,Customer Support,Lead,35,31,3.4,2.4,4.8,4.2
EMP_1605,Sales,Individual Contributor,19,34,3.7,4.2,5.3,3.8
EMP_1606,Marketing,Senior,16,56,2.5,3.4,4.5,3.7
EMP_1607,HR,Individual Contributor,50,17,3.3,2.4,5.3,4.0
EMP_1608,Research,Individual Contributor,24,38,3.2,4.1,8.0,4.6
EMP_1609,Sales,Individual Contributor,25,24,3.0,2.7,4.4,3.1
EMP_1610,Customer Support,Lead,28,43,4.6,2.8,7.3,4.8
EMP_1611,Marketing,Individual Contributor,27,30,3.0,2.2,4.3,3.8
EMP_1612,Engineering,Senior,11,52,3.9,3.6,7.4,4.8
EMP_1613,Engineering,Individual Contributor,24,33,3.3,3.5,8.7,3.9
EMP_1614,IT,Individual Contributor,24,42,3.5,2.0,4.7,4.3
EMP_1615,Operations,Individual Contributor,27,30,3.0,3.0,5.1,3.9
EMP_1616,IT,Senior,49,53,3.3,3.8,6.3,4.7
EMP_1617,Engineering,Senior,22,64,3.5,3.7,8.1,4.5
EMP_1618,Sales,Senior,32,53,3.2,2.4,1.9,3.6
EMP_1619,Sales,Individual Contributor,18,41,2.8,4.1,5.4,3.5
EMP_1620,Operations,Individual Contributor,25,32,2.9,3.0,4.2,3.6
EMP_1621,Customer Support,Individual Contributor,29,28,3.9,3.8,5.5,4.5
EMP_1622,Marketing,Individual Contributor,36,28,2.8,2.6,3.6,3.7
EMP_1623,Engineering,Senior,30,61,4.0,3.3,8.0,4.1
EMP_1624,IT,Individual Contributor,18,56,1.6,1.8,4.2,3.8
EMP_1625,Operations,Individual Contributor,18,42,4.1,3.0,4.7,4.3
EMP_1626,IT,Senior,22,45,3.5,3.9,5.9,4.3
EMP_1627,IT,Senior,19,79,2.8,3.2,7.1,4.3
EMP_1628,IT,Individual Contributor,46,67,4.4,2.5,7.2,4.8
EMP_1629,Sales,Senior,51,32,4.0,3.1,5.7,4.3
EMP_1630,HR,Senior,44,48,3.5,5.0,7.4,4.8
EMP_1631,Operations,Individual Contributor,22,33,3.9,4.4,7.8,4.5
EMP_1632,Marketing,Individual Contributor,10,38,3.5,2.0,4.5,3.6
EMP_1633,Finance,Senior,8,50,3.5,3.1,7.9,4.7
EMP_1634,Operations,Lead,31,61,4.1,2.5,5.1,4.6
EMP_1635,IT,Senior,29,64,4.0,3.3,9.4,4.8
EMP_1636,Engineering,Individual Contributor,14,61,2.9,3.6,8.4,4.7
EMP_1637,HR,Individual Contributor,34,40,3.2,3.5,6.6,4.6
EMP_1638,Marketing,Senior,33,35,3.5,3.9,6.7,4.5
EMP_1639,Finance,Individual Contributor,38,44,3.3,3.9,5.4,5.0
EMP_1640,Marketing,Individual Contributor,11,21,4.4,2.9,7.8,4.5
EMP_1641,Engineering,Individual Contributor,41,72,3.0,3.5,5.0,4.2
